epoch,train_loss,val_loss,train_mae_sdd11_db,train_mae_sdd21_db,val_mae_sdd11_db,val_mae_sdd21_db,val_recip_max,val_passivity_max_sigma,lr,epoch_time_s,delta_sub0,delta_sub1,delta_sub2,delta_sub3,delta_sub4
1,7.261598402989003,5.33159636723936,11.341268991776383,16.02742161293029,9.04797821873946,15.3498472841379,0.0,7.754084946923417,0.000375,1.0830254554748535,0.5006450414657593,0.5031586289405823,0.5023640394210815,0.5032520890235901,0.5031059384346008
2,4.74875169073455,4.364184378187644,7.983908804880023,12.94850660574101,7.644466113248209,13.520354539576674,0.0,4.621953060077248,0.00012500000000000006,0.4275233745574951,0.5032176375389099,0.5057727694511414,0.5044886469841003,0.5059295892715454,0.5053397417068481
3,3.814946725196912,3.490560732928876,7.280010772154322,11.133714195452637,6.845046320540988,12.504961070831403,0.0,2.982907914658774,0.0,0.401153564453125,0.5041401982307434,0.5067079067230225,0.5050379633903503,0.5068627595901489,0.5061141848564148
