epoch,train_loss,val_loss,train_mae_sdd11_db,train_mae_sdd21_db,val_mae_sdd11_db,val_mae_sdd21_db,lr,epoch_time_s
1,2.388833223776555,0.7528935831953905,16.46669349114951,20.48118991263324,10.37177901586873,18.697696341919013,0.0005,2.3918771743774414
2,0.6522355605829475,0.390183218730849,9.87903879564204,17.075313016352087,8.043034998748672,18.766832236902918,0.0,0.18644952774047852
