epoch,train_loss,val_loss,train_mae_sdd11_db,train_mae_sdd21_db,val_mae_sdd11_db,val_mae_sdd21_db,val_recip_max,val_passivity_max_sigma,lr,epoch_time_s,delta_re_sub0,delta_im_sub0,delta_re_sub1,delta_im_sub1,delta_re_sub2,delta_im_sub2,delta_re_sub3,delta_im_sub3,delta_re_sub4,delta_im_sub4
1,7.291294459115616,5.375716675838553,11.342557573842797,16.01536057425256,9.440277645631566,15.352354871525163,0.0,7.247815519172101,0.000375,1.0452773571014404,-0.0013555135810747743,0.5008377432823181,0.0031042976770550013,0.5011417269706726,0.004249522928148508,0.5001355409622192,0.004518075846135616,0.503151535987854,0.0006960440659895539,0.5031079053878784
2,4.803026719375641,4.3687710102731785,8.472228182968664,12.885608983473116,8.329929881544697,14.593243144328834,0.0,4.7033599596778775,0.00012500000000000006,0.41230106353759766,-0.00315916002728045,0.5017169117927551,0.005748501047492027,0.5028414130210876,0.006905284244567156,0.5009350776672363,0.007224079221487045,0.5057845115661621,0.00256820279173553,0.5053545832633972
3,3.858362618177529,3.4737487414918546,7.185532446888387,11.435731448041508,6.930769774121705,12.149488270506666,0.0,3.350619120718042,0.0,0.405808687210083,-0.004051246680319309,0.5020062923431396,0.006682339124381542,0.5035471320152283,0.007843432016670704,0.5013676285743713,0.008144472725689411,0.5067078471183777,0.003215974196791649,0.506070613861084
