rank,restart,fit_eye_dB,yield_pct,yield_lo,yield_hi,sensitivity,fit_full_loss,max_abs_xnorm,npz
1,0,1.465,100.0,99.81,100.0,0.006224,0.019717,1.251,design_sample_2296_var_L0_ipc_r00.npz
2,1,1.244,100.0,99.81,100.0,0.003071,0.021085,1.72,design_sample_2296_var_L0_ipc_r01.npz
3,2,1.459,100.0,99.81,100.0,0.006332,0.01969,1.255,design_sample_2296_var_L0_ipc_r02.npz
4,3,1.459,100.0,99.81,100.0,0.006345,0.01969,1.255,design_sample_2296_var_L0_ipc_r03.npz
5,4,1.459,100.0,99.81,100.0,0.006308,0.019693,1.255,design_sample_2296_var_L0_ipc_r04.npz
6,5,1.456,100.0,99.81,100.0,0.006289,0.019679,1.257,design_sample_2296_var_L0_ipc_r05.npz
7,6,1.481,100.0,99.81,100.0,0.006055,0.019758,1.24,design_sample_2296_var_L0_ipc_r06.npz
8,7,1.467,100.0,99.81,100.0,0.006248,0.019727,1.25,design_sample_2296_var_L0_ipc_r07.npz
9,8,1.46,100.0,99.81,100.0,0.006396,0.019688,1.255,design_sample_2296_var_L0_ipc_r08.npz
10,9,1.463,100.0,99.81,100.0,0.006324,0.019701,1.253,design_sample_2296_var_L0_ipc_r09.npz
11,10,1.468,100.0,99.81,100.0,0.00622,0.019717,1.247,design_sample_2296_var_L0_ipc_r10.npz
12,11,1.469,100.0,99.81,100.0,0.006242,0.019713,1.247,design_sample_2296_var_L0_ipc_r11.npz
