rank,restart,fit_eye_dB,yield_pct,yield_lo,yield_hi,sensitivity,fit_full_loss,max_abs_xnorm,npz
1,0,3.166,0.0,0.0,0.19,0.002373,0.025551,0.943,design_sample_2056_var_L0_ipc_r00.npz
2,1,3.167,0.0,0.0,0.19,0.002371,0.025551,0.944,design_sample_2056_var_L0_ipc_r01.npz
3,2,3.167,0.0,0.0,0.19,0.002369,0.025552,0.944,design_sample_2056_var_L0_ipc_r02.npz
4,3,3.166,0.0,0.0,0.19,0.00238,0.02555,0.943,design_sample_2056_var_L0_ipc_r03.npz
5,4,3.167,0.0,0.0,0.19,0.00237,0.02555,0.944,design_sample_2056_var_L0_ipc_r04.npz
6,5,3.167,0.0,0.0,0.19,0.002372,0.02555,0.944,design_sample_2056_var_L0_ipc_r05.npz
7,6,3.167,0.0,0.0,0.19,0.002373,0.025549,0.944,design_sample_2056_var_L0_ipc_r06.npz
8,7,3.167,0.0,0.0,0.19,0.002371,0.025551,0.944,design_sample_2056_var_L0_ipc_r07.npz
9,8,3.166,0.0,0.0,0.19,0.002368,0.025551,0.944,design_sample_2056_var_L0_ipc_r08.npz
10,9,3.167,0.0,0.0,0.19,0.002373,0.025551,0.944,design_sample_2056_var_L0_ipc_r09.npz
11,10,3.166,0.0,0.0,0.19,0.00237,0.025551,0.944,design_sample_2056_var_L0_ipc_r10.npz
12,11,3.166,0.0,0.0,0.19,0.002372,0.025552,0.944,design_sample_2056_var_L0_ipc_r11.npz
